date,value
09/04/2020,26.3
09/04/2020,27.1
09/04/2020,27.4
09/04/2020,26.7
09/04/2020,26.6
09/04/2020,27.2
09/04/2020,27.4
09/04/2020,26.8
09/04/2020,27.5
09/04/2020,27
09/04/2020,26
09/04/2020,26.1
09/04/2020,26.8
09/04/2020,27.1
09/04/2020,27.2
09/04/2020,26.3
09/04/2020,26.4
09/04/2020,27.1
09/04/2020,27.4
09/04/2020,26.7
09/04/2020,26.5
09/04/2020,27.2
09/04/2020,27.4
09/04/2020,26.8
09/04/2020,27.5
09/04/2020,27
09/04/2020,26.2
09/04/2020,26.2
09/04/2020,27
09/04/2020,27.3
09/04/2020,27.3
09/04/2020,26.5
09/04/2020,26.6
09/04/2020,27.2
09/04/2020,27.6
09/04/2020,26.7
09/04/2020,26.5
09/04/2020,27.4
09/04/2020,27.6
09/04/2020,27
09/04/2020,27.7
09/04/2020,27.2
09/04/2020,26.3
09/04/2020,26.3
09/04/2020,27.1
09/04/2020,27.3
09/04/2020,27.4
09/04/2020,26.6
09/04/2020,26.7
09/04/2020,27.3
09/04/2020,27.6
09/04/2020,26.8
09/04/2020,26.5
09/04/2020,27.5
09/04/2020,27.7
09/04/2020,27.1
09/04/2020,27.8
09/04/2020,27.3
09/04/2020,26.2
09/04/2020,26.3
09/04/2020,27.1
09/04/2020,27.3
09/04/2020,27.4
09/04/2020,26.4
09/04/2020,26.7
09/04/2020,27.3
09/04/2020,27.7
09/04/2020,26.7
09/04/2020,26.3
09/04/2020,27.5
09/04/2020,27.7
09/04/2020,27.1
09/04/2020,27.8
09/04/2020,27.4
09/04/2020,26.1
09/04/2020,26.3
09/04/2020,27
09/04/2020,27.4
09/04/2020,27.4
09/04/2020,26.2
09/04/2020,26.8
09/04/2020,27.4
09/04/2020,27.8
09/04/2020,26.7
09/04/2020,26.4
09/04/2020,27.7
09/04/2020,27.8
09/04/2020,27.2
09/04/2020,28
09/04/2020,27.5
09/04/2020,26
09/04/2020,26.1
09/04/2020,27
09/04/2020,27.3
09/04/2020,27.3
09/04/2020,26.1
09/04/2020,26.8
09/04/2020,27.2
09/04/2020,27.6
09/04/2020,27.1
09/04/2020,27
09/04/2020,27.4
09/04/2020,27.5
09/04/2020,27.1
09/04/2020,27.8
09/04/2020,27.7
09/04/2020,25.8
09/04/2020,26
09/04/2020,26.7
09/04/2020,27.1
09/04/2020,27.1
09/04/2020,25.8
09/04/2020,26.8
09/04/2020,27.1
09/04/2020,27.5
09/04/2020,27.1
09/04/2020,27
09/04/2020,27.1
09/04/2020,27.1
09/04/2020,27
09/04/2020,27.6
09/04/2020,27.6
09/04/2020,25.7
09/04/2020,25.8
09/04/2020,26.6
09/04/2020,27
09/04/2020,27
09/04/2020,25.7
09/04/2020,26.6
09/04/2020,27
09/04/2020,27.3
09/04/2020,26.9
09/04/2020,26.8
09/04/2020,26.9
09/04/2020,26.8
09/04/2020,26.8
09/04/2020,27.4
09/04/2020,27.4
09/04/2020,25.6
09/04/2020,25.7
09/04/2020,26.3
09/04/2020,26.7
09/04/2020,26.7
09/04/2020,25.6
09/04/2020,26.4
09/04/2020,26.8
09/04/2020,27
09/04/2020,26.7
09/04/2020,26.5
09/04/2020,26.7
09/04/2020,26.6
09/04/2020,26.5
09/04/2020,27.1
09/04/2020,27
09/04/2020,25.4
09/04/2020,25.5
09/04/2020,26.2
09/04/2020,26.6
09/04/2020,26.6
09/04/2020,25.5
09/04/2020,26.2
09/04/2020,26.7
09/04/2020,26.9
09/04/2020,26.5
09/04/2020,26.3
09/04/2020,26.6
09/04/2020,26.3
09/04/2020,26.4
09/04/2020,27
09/04/2020,27
09/04/2020,25.2
09/04/2020,25.3
09/04/2020,26
09/04/2020,26.4
09/04/2020,26.5
09/04/2020,25.2
09/04/2020,26.1
09/04/2020,26.4
09/04/2020,26.7
09/04/2020,26.3
09/04/2020,26.1
09/04/2020,26.3
09/04/2020,26.1
09/04/2020,26.2
09/04/2020,26.7
09/04/2020,26.7
09/05/2020,25.2
09/05/2020,25.4
09/05/2020,26
09/05/2020,26.4
09/05/2020,26.3
09/05/2020,25.2
09/05/2020,26
09/05/2020,26.5
09/05/2020,26.7
09/05/2020,26.1
09/05/2020,26.1
09/05/2020,26.3
09/05/2020,26.2
09/05/2020,26.2
09/05/2020,26.7
09/05/2020,26.7
09/05/2020,25.2
09/05/2020,25.3
09/05/2020,25.8
09/05/2020,26.3
09/05/2020,26.1
09/05/2020,25.1
09/05/2020,25.8
09/05/2020,26.3
09/05/2020,26.6
09/05/2020,26
09/05/2020,25.6
09/05/2020,26.1
09/05/2020,25.8
09/05/2020,26.1
09/05/2020,26.6
09/05/2020,26.6
09/05/2020,25.2
09/05/2020,25.3
09/05/2020,25.8
09/05/2020,26.2
09/05/2020,26.1
09/05/2020,25.1
09/05/2020,25.8
09/05/2020,26.3
09/05/2020,26.5
09/05/2020,26
09/05/2020,25.5
09/05/2020,26.1
09/05/2020,25.8
09/05/2020,26.1
09/05/2020,26.6
09/05/2020,26.5
09/05/2020,25.2
09/05/2020,25.4
09/05/2020,25.7
09/05/2020,26.3
09/05/2020,26.1
09/05/2020,25.2
09/05/2020,25.8
09/05/2020,26.3
09/05/2020,26.5
09/05/2020,25.9
09/05/2020,25.4
09/05/2020,26
09/05/2020,25.8
09/05/2020,26.1
09/05/2020,26.6
09/05/2020,26.5
09/05/2020,25.3
09/05/2020,25.3
09/05/2020,25.6
09/05/2020,26.2
09/05/2020,26
09/05/2020,25.2
09/05/2020,25.7
09/05/2020,26.2
09/05/2020,26.3
09/05/2020,25.9
09/05/2020,25.4
09/05/2020,26
09/05/2020,25.8
09/05/2020,26
09/05/2020,26.5
09/05/2020,26.3
09/05/2020,25.3
09/05/2020,25.3
09/05/2020,25.6
09/05/2020,26.1
09/05/2020,25.9
09/05/2020,25.3
09/05/2020,25.6
09/05/2020,26.1
09/05/2020,26.1
09/05/2020,25.8
09/05/2020,25.3
09/05/2020,25.8
09/05/2020,25.8
09/05/2020,25.7
09/05/2020,26.3
09/05/2020,26.1
09/05/2020,25.1
09/05/2020,25.2
09/05/2020,25.5
09/05/2020,26
09/05/2020,25.7
09/05/2020,25.1
09/05/2020,25.3
09/05/2020,25.9
09/05/2020,25.9
09/05/2020,25.6
09/05/2020,25.4
09/05/2020,25.6
09/05/2020,25.7
09/05/2020,25.5
09/05/2020,26.1
09/05/2020,25.9
09/05/2020,24.9
09/05/2020,25.2
09/05/2020,25.3
09/05/2020,25.8
09/05/2020,25.5
09/05/2020,25
09/05/2020,25.2
09/05/2020,25.8
09/05/2020,25.9
09/05/2020,25.5
09/05/2020,25.4
09/05/2020,25.5
09/05/2020,25.7
09/05/2020,25.5
09/05/2020,26.1
09/05/2020,25.9
09/05/2020,25
09/05/2020,25.3
09/05/2020,25.4
09/05/2020,25.9
09/05/2020,25.6
09/05/2020,25
09/05/2020,25.3
09/05/2020,25.9
09/05/2020,26.1
09/05/2020,25.6
09/05/2020,25.5
09/05/2020,25.6
09/05/2020,26
09/05/2020,25.5
09/05/2020,26.3
09/05/2020,26.2
09/05/2020,25
09/05/2020,25.3
09/05/2020,25.5
09/05/2020,26
09/05/2020,25.6
09/05/2020,25.1
09/05/2020,25.3
09/05/2020,26
09/05/2020,26.1
09/05/2020,25.6
09/05/2020,25.5
09/05/2020,25.7
09/05/2020,25.9
09/05/2020,25.6
09/05/2020,26.4
09/05/2020,26.3
09/05/2020,25.1
09/05/2020,25.5
09/05/2020,25.6
09/05/2020,26.1
09/05/2020,25.7
09/05/2020,25.2
09/05/2020,25.6
09/05/2020,26.2
09/05/2020,26.5
09/05/2020,25.6
09/05/2020,25.5
09/05/2020,25.9
09/05/2020,26.1
09/05/2020,26
09/05/2020,26.7
09/05/2020,26.6
09/05/2020,25.2
09/05/2020,25.6
09/05/2020,25.7
09/05/2020,26.3
09/05/2020,25.9
09/05/2020,25.2
09/05/2020,25.8
09/05/2020,26.4
09/05/2020,26.8
09/05/2020,25.7
09/05/2020,25.5
09/05/2020,26.1
09/05/2020,25.9
09/05/2020,26.2
09/05/2020,27
09/05/2020,26.9
09/05/2020,25.1
09/05/2020,25.5
09/05/2020,25.7
09/05/2020,26.3
09/05/2020,25.8
09/05/2020,25.1
09/05/2020,26
09/05/2020,26.4
09/05/2020,27
09/05/2020,25.6
09/05/2020,25.3
09/05/2020,26.1
09/05/2020,25.8
09/05/2020,26.5
09/05/2020,27.1
09/05/2020,27.1
09/05/2020,25.2
09/05/2020,25.6
09/05/2020,25.8
09/05/2020,26.5
09/05/2020,26
09/05/2020,25.3
09/05/2020,26.2
09/05/2020,26.8
09/05/2020,27.3
09/05/2020,25.8
09/05/2020,25.4
09/05/2020,26.3
09/05/2020,26.1
09/05/2020,26.7
09/05/2020,27.3
09/05/2020,27.4
09/05/2020,25.3
09/05/2020,25.5
09/05/2020,25.8
09/05/2020,26.5
09/05/2020,26.1
09/05/2020,25.3
09/05/2020,26.3
09/05/2020,26.8
09/05/2020,27.3
09/05/2020,25.9
09/05/2020,25.3
09/05/2020,26.3
09/05/2020,26.1
09/05/2020,26.7
09/05/2020,27.2
09/05/2020,27.3
09/05/2020,25.5
09/05/2020,25.6
09/05/2020,26
09/05/2020,26.6
09/05/2020,26.2
09/05/2020,25.4
09/05/2020,26.4
09/05/2020,27
09/05/2020,27.3
09/05/2020,26.1
09/05/2020,25.3
09/05/2020,26.5
09/05/2020,26.1
09/05/2020,26.8
09/05/2020,27.3
09/05/2020,27.4
09/05/2020,25.2
09/05/2020,25.3
09/05/2020,25.8
09/05/2020,26.4
09/05/2020,26.1
09/05/2020,25.1
09/05/2020,26.3
09/05/2020,26.7
09/05/2020,27.1
09/05/2020,26.1
09/05/2020,25.1
09/05/2020,26.3
09/05/2020,25.9
09/05/2020,26.7
09/05/2020,27.1
09/05/2020,27.1
09/05/2020,25.3
09/05/2020,25.2
09/05/2020,25.8
09/05/2020,26.3
09/05/2020,26
09/05/2020,25.2
09/05/2020,26.3
09/05/2020,26.8
09/05/2020,27.1
09/05/2020,26.2
09/05/2020,25.2
09/05/2020,26.3
09/05/2020,26
09/05/2020,26.6
09/05/2020,27.2
09/05/2020,27.1
09/05/2020,25.4
09/05/2020,25.2
09/05/2020,25.8
09/05/2020,26.3
09/05/2020,25.8
09/05/2020,25.3
09/05/2020,26.3
09/05/2020,26.8
09/05/2020,27.1
09/05/2020,26.3
09/05/2020,25.2
09/05/2020,26.4
09/05/2020,26
09/05/2020,26.6
09/05/2020,27.2
09/05/2020,27.1
09/06/2020,25.2
09/06/2020,25
09/06/2020,25.7
09/06/2020,26.2
09/06/2020,25.6
09/06/2020,25.3
09/06/2020,26.2
09/06/2020,26.6
09/06/2020,27
09/06/2020,26.2
09/06/2020,25.1
09/06/2020,26.3
09/06/2020,25.8
09/06/2020,26.5
09/06/2020,27
09/06/2020,26.9
09/06/2020,25.3
09/06/2020,24.9
09/06/2020,25.6
09/06/2020,26.2
09/06/2020,25.5
09/06/2020,25.4
09/06/2020,26.1
09/06/2020,26.6
09/06/2020,27
09/06/2020,26.2
09/06/2020,25.1
09/06/2020,26.3
09/06/2020,25.8
09/06/2020,26.5
09/06/2020,27
09/06/2020,26.9
09/06/2020,25.1
09/06/2020,24.7
09/06/2020,25.5
09/06/2020,26.1
09/06/2020,25.2
09/06/2020,25.4
09/06/2020,26.1
09/06/2020,26.6
09/06/2020,27
09/06/2020,26
09/06/2020,24.9
09/06/2020,26.2
09/06/2020,25.7
09/06/2020,26.5
09/06/2020,27
09/06/2020,26.9
09/06/2020,25.1
09/06/2020,24.7
09/06/2020,25.5
09/06/2020,26.1
09/06/2020,25.1
09/06/2020,25.3
09/06/2020,26.1
09/06/2020,26.7
09/06/2020,27
09/06/2020,25.8
09/06/2020,24.9
09/06/2020,26.2
09/06/2020,25.6
09/06/2020,26.5
09/06/2020,26.9
09/06/2020,26.8
09/06/2020,25.1
09/06/2020,24.7
09/06/2020,25.5
09/06/2020,26
09/06/2020,24.9
09/06/2020,25.5
09/06/2020,26
09/06/2020,26.7
09/06/2020,27
09/06/2020,25.8
09/06/2020,24.8
09/06/2020,26.1
09/06/2020,25.7
09/06/2020,26.4
09/06/2020,26.9
09/06/2020,26.8
09/06/2020,25.1
09/06/2020,24.7
09/06/2020,25.4
09/06/2020,26
09/06/2020,24.9
09/06/2020,25.5
09/06/2020,26
09/06/2020,26.7
09/06/2020,27
09/06/2020,25.8
09/06/2020,24.8
09/06/2020,26.1
09/06/2020,25.6
09/06/2020,26.4
09/06/2020,26.9
09/06/2020,26.8
09/06/2020,25.1
09/06/2020,24.7
09/06/2020,25.3
09/06/2020,26
09/06/2020,25
09/06/2020,25.5
09/06/2020,26
09/06/2020,26.6
09/06/2020,26.7
09/06/2020,25.8
09/06/2020,25.3
09/06/2020,26
09/06/2020,25.6
09/06/2020,26.2
09/06/2020,26.8
09/06/2020,26.6
09/06/2020,25.1
09/06/2020,24.8
09/06/2020,25.2
09/06/2020,26
09/06/2020,25.1
09/06/2020,25.5
09/06/2020,25.9
09/06/2020,26.5
09/06/2020,26.7
09/06/2020,25.7
09/06/2020,25.5
09/06/2020,26
09/06/2020,25.5
09/06/2020,26.2
09/06/2020,26.7
09/06/2020,26.5
09/06/2020,25.1
09/06/2020,24.8
09/06/2020,25.2
09/06/2020,26
09/06/2020,25.2
09/06/2020,25.6
09/06/2020,25.8
09/06/2020,26.6
09/06/2020,26.8
09/06/2020,25.7
09/06/2020,25.7
09/06/2020,26
09/06/2020,25.7
09/06/2020,26.2
09/06/2020,26.7
09/06/2020,26.7
09/06/2020,25.1
09/06/2020,24.8
09/06/2020,25.3
09/06/2020,26
09/06/2020,25.3
09/06/2020,25.6
09/06/2020,25.8
09/06/2020,26.6
09/06/2020,26.8
09/06/2020,25.7
09/06/2020,25.8
09/06/2020,26.2
09/06/2020,25.8
09/06/2020,26.3
09/06/2020,26.9
09/06/2020,26.8
09/06/2020,25.2
09/06/2020,24.9
09/06/2020,25.4
09/06/2020,26.1
09/06/2020,25.5
09/06/2020,25.6
09/06/2020,26
09/06/2020,26.7
09/06/2020,26.9
09/06/2020,25.8
09/06/2020,25.8
09/06/2020,26.3
09/06/2020,26.1
09/06/2020,26.3
09/06/2020,27
09/06/2020,26.9
09/06/2020,25.1
09/06/2020,24.8
09/06/2020,25.4
09/06/2020,26
09/06/2020,25.5
09/06/2020,25.6
09/06/2020,26
09/06/2020,26.7
09/06/2020,27
09/06/2020,25.8
09/06/2020,25.8
09/06/2020,26.2
09/06/2020,26.1
09/06/2020,26.3
09/06/2020,27
09/06/2020,26.9
09/06/2020,25.3
09/06/2020,25
09/06/2020,25.6
09/06/2020,26.2
09/06/2020,25.6
09/06/2020,25.7
09/06/2020,26.1
09/06/2020,26.8
09/06/2020,27.1
09/06/2020,25.9
09/06/2020,25.8
09/06/2020,26.4
09/06/2020,26.1
09/06/2020,26.5
09/06/2020,27.2
09/06/2020,27.1
09/06/2020,25.2
09/06/2020,25.1
09/06/2020,25.6
09/06/2020,26.1
09/06/2020,25.7
09/06/2020,25.7
09/06/2020,26.1
09/06/2020,26.7
09/06/2020,27.1
09/06/2020,25.9
09/06/2020,25.6
09/06/2020,26.4
09/06/2020,26
09/06/2020,26.5
09/06/2020,27.2
09/06/2020,27.1
09/06/2020,25.1
09/06/2020,25.1
09/06/2020,25.6
09/06/2020,26.1
09/06/2020,25.8
09/06/2020,25.6
09/06/2020,26.2
09/06/2020,26.8
09/06/2020,27.3
09/06/2020,25.9
09/06/2020,25.5
09/06/2020,26.5
09/06/2020,25.8
09/06/2020,26.6
09/06/2020,27.2
09/06/2020,27.3
09/06/2020,24.8
09/06/2020,24.8
09/06/2020,25.3
09/06/2020,25.8
09/06/2020,25.7
09/06/2020,25.3
09/06/2020,26.2
09/06/2020,26.7
09/06/2020,27.1
09/06/2020,25.9
09/06/2020,25.6
09/06/2020,26.5
09/06/2020,25.7
09/06/2020,26.5
09/06/2020,27
09/06/2020,27.1
09/06/2020,25
09/06/2020,25.1
09/06/2020,25.4
09/06/2020,26
09/06/2020,26
09/06/2020,25.6
09/06/2020,26.6
09/06/2020,26.8
09/06/2020,27.2
09/06/2020,27
09/06/2020,27.1
09/06/2020,26.9
09/06/2020,26.7
09/06/2020,26.6
09/06/2020,27.1
09/06/2020,27.1
09/06/2020,25.1
09/06/2020,25.1
09/06/2020,25.5
09/06/2020,26
09/06/2020,26
09/06/2020,25.6
09/06/2020,26.5
09/06/2020,26.8
09/06/2020,27.1
09/06/2020,27
09/06/2020,27.1
09/06/2020,26.8
09/06/2020,26.8
09/06/2020,26.6
09/06/2020,27
09/06/2020,27
09/06/2020,25.1
09/06/2020,25.2
09/06/2020,25.5
09/06/2020,26
09/06/2020,26.1
09/06/2020,25.7
09/06/2020,26.3
09/06/2020,26.7
09/06/2020,27
09/06/2020,26.8
09/06/2020,27
09/06/2020,26.7
09/06/2020,26.5
09/06/2020,26.5
09/06/2020,26.9
09/06/2020,26.8
09/06/2020,26.5
09/06/2020,26.8
09/06/2020,26.8
09/06/2020,27.3
09/06/2020,27.4
09/06/2020,26.6
09/06/2020,26.2
09/06/2020,26.7
09/06/2020,27
09/06/2020,26.8
09/06/2020,26.7
09/06/2020,26.7
09/06/2020,26.4
09/06/2020,26.5
09/06/2020,26.8
09/06/2020,26.8
09/07/2020,26.6
09/07/2020,26.8
09/07/2020,26.8
09/07/2020,27.3
09/07/2020,27.3
09/07/2020,26.6
09/07/2020,26
09/07/2020,26.7
09/07/2020,27
09/07/2020,26.7
09/07/2020,26.6
09/07/2020,26.6
09/07/2020,26.3
09/07/2020,26.5
09/07/2020,26.8
09/07/2020,26.8
09/07/2020,26.6
09/07/2020,26.8
09/07/2020,26.7
09/07/2020,27.3
09/07/2020,27.3
09/07/2020,26.6
09/07/2020,26
09/07/2020,26.6
09/07/2020,27
09/07/2020,26.6
09/07/2020,26.5
09/07/2020,26.6
09/07/2020,26.2
09/07/2020,26.4
09/07/2020,26.8
09/07/2020,26.7
09/07/2020,26.6
09/07/2020,26.8
09/07/2020,26.7
09/07/2020,27.2
09/07/2020,27.3
09/07/2020,26.5
09/07/2020,25.9
09/07/2020,26.4
09/07/2020,26.9
09/07/2020,26.3
09/07/2020,26.3
09/07/2020,26.5
09/07/2020,26
09/07/2020,26.4
09/07/2020,26.8
09/07/2020,26.6
09/07/2020,26.7
09/07/2020,26.9
09/07/2020,26.7
09/07/2020,27.3
09/07/2020,27.3
09/07/2020,26.7
09/07/2020,25.9
09/07/2020,26.5
09/07/2020,27
09/07/2020,26.3
09/07/2020,26.4
09/07/2020,26.5
09/07/2020,26.1
09/07/2020,26.5
09/07/2020,26.8
09/07/2020,26.7
09/07/2020,26.6
09/07/2020,26.8
09/07/2020,26.7
09/07/2020,27.3
09/07/2020,27.3
09/07/2020,26.5
09/07/2020,26
09/07/2020,26.5
09/07/2020,27
09/07/2020,26.1
09/07/2020,26.3
09/07/2020,26.5
09/07/2020,26.1
09/07/2020,26.5
09/07/2020,26.7
09/07/2020,26.7
09/07/2020,26.5
09/07/2020,26.8
09/07/2020,26.7
09/07/2020,27.2
09/07/2020,27.3
09/07/2020,26.6
09/07/2020,26
09/07/2020,26.5
09/07/2020,27
09/07/2020,26
09/07/2020,26.2
09/07/2020,26.4
09/07/2020,26
09/07/2020,26.5
09/07/2020,26.8
09/07/2020,26.7
09/07/2020,26.3
09/07/2020,26.8
09/07/2020,26.6
09/07/2020,27.2
09/07/2020,27.3
09/07/2020,26.3
09/07/2020,26
09/07/2020,26.3
09/07/2020,26.9
09/07/2020,25.8
09/07/2020,25.9
09/07/2020,26.2
09/07/2020,25.8
09/07/2020,26.4
09/07/2020,26.8
09/07/2020,26.6
09/07/2020,26.3
09/07/2020,26.7
09/07/2020,26.5
09/07/2020,27.1
09/07/2020,27.2
09/07/2020,26.3
09/07/2020,25.8
09/07/2020,26.3
09/07/2020,26.8
09/07/2020,25.6
09/07/2020,25.8
09/07/2020,26.2
09/07/2020,25.8
09/07/2020,26.3
09/07/2020,26.8
09/07/2020,26.6
09/07/2020,26.4
09/07/2020,27
09/07/2020,26.7
09/07/2020,27.3
09/07/2020,27.4
09/07/2020,26.6
09/07/2020,26
09/07/2020,26.5
09/07/2020,27.1
09/07/2020,25.8
09/07/2020,25.8
09/07/2020,26.4
09/07/2020,26.2
09/07/2020,26.6
09/07/2020,27.2
09/07/2020,26.9
09/07/2020,26.4
09/07/2020,27
09/07/2020,26.7
09/07/2020,27.3
09/07/2020,27.4
09/07/2020,26.5
09/07/2020,26.1
09/07/2020,26.5
09/07/2020,27.2
09/07/2020,25.8
09/07/2020,25.8
09/07/2020,26.5
09/07/2020,26.2
09/07/2020,26.6
09/07/2020,27.2
09/07/2020,27
09/07/2020,26.5
09/07/2020,27.1
09/07/2020,26.8
09/07/2020,27.4
09/07/2020,27.6
09/07/2020,26.6
09/07/2020,26.1
09/07/2020,26.6
09/07/2020,27.3
09/07/2020,26
09/07/2020,25.8
09/07/2020,26.6
09/07/2020,26.3
09/07/2020,26.7
09/07/2020,27.3
09/07/2020,27.1
09/07/2020,26.5
09/07/2020,27.1
09/07/2020,27
09/07/2020,27.5
09/07/2020,27.6
09/07/2020,26.6
09/07/2020,26.2
09/07/2020,26.7
09/07/2020,27.4
09/07/2020,26.1
09/07/2020,25.7
09/07/2020,26.7
09/07/2020,26.3
09/07/2020,26.7
09/07/2020,27.5
09/07/2020,27.2
09/07/2020,26.9
09/07/2020,27.2
09/07/2020,27.2
09/07/2020,27.7
09/07/2020,27.7
09/07/2020,27.1
09/07/2020,26.6
09/07/2020,27.1
09/07/2020,27.5
09/07/2020,26.6
09/07/2020,26.6
09/07/2020,27
09/07/2020,26.8
09/07/2020,27
09/07/2020,27.7
09/07/2020,27.5
09/07/2020,27.1
09/07/2020,27.1
09/07/2020,27.3
09/07/2020,27.9
09/07/2020,27.7
09/07/2020,27.2
09/07/2020,26.8
09/07/2020,27.5
09/07/2020,27.6
09/07/2020,27.1
09/07/2020,27.2
09/07/2020,27.1
09/07/2020,27.1
09/07/2020,27
09/07/2020,28
09/07/2020,27.7
09/07/2020,27
09/07/2020,26.9
09/07/2020,27.4
09/07/2020,27.9
09/07/2020,27.7
09/07/2020,27.1
09/07/2020,27
09/07/2020,27.4
09/07/2020,27.6
09/07/2020,27.2
09/07/2020,27.2
09/07/2020,27.2
09/07/2020,27.2
09/07/2020,26.8
09/07/2020,28
09/07/2020,27.7
09/07/2020,27
09/07/2020,26.9
09/07/2020,27.3
09/07/2020,27.8
09/07/2020,27.7
09/07/2020,27.1
09/07/2020,26.9
09/07/2020,27.5
09/07/2020,27.6
09/07/2020,27.5
09/07/2020,27.5
09/07/2020,27.1
09/07/2020,27.3
09/07/2020,26.8
09/07/2020,27.8
09/07/2020,27.3
09/07/2020,27
09/07/2020,26
09/07/2020,27.3
09/07/2020,27.8
09/07/2020,27.6
09/07/2020,26.7
09/07/2020,26.6
09/07/2020,27.3
09/07/2020,27.5
09/07/2020,27.5
09/07/2020,27.5
09/07/2020,26.9
09/07/2020,27.3
09/07/2020,26.8
09/07/2020,27.8
09/07/2020,27.3
09/07/2020,26.7
09/07/2020,26.7
09/07/2020,27
09/07/2020,27.6
09/07/2020,27.5
09/07/2020,26.8
09/07/2020,26.7
09/07/2020,27.1
09/07/2020,27.3
09/07/2020,27.2
09/07/2020,27.1
09/07/2020,26.9
09/07/2020,27.1
09/07/2020,26.7
09/07/2020,27.6
09/07/2020,27.1
09/07/2020,26.7
09/07/2020,26.5
09/07/2020,26.8
09/07/2020,27.5
09/07/2020,27.3
09/07/2020,26.7
09/07/2020,26.6
09/07/2020,27
09/07/2020,27.2
09/07/2020,27
09/07/2020,26.8
09/07/2020,26.8
09/07/2020,27
09/07/2020,26.6
09/07/2020,27.5
09/07/2020,27.1
09/07/2020,26.5
09/07/2020,26.3
09/07/2020,26.6
09/07/2020,27.3
09/07/2020,27.1
09/07/2020,26.4
09/07/2020,26.5
09/07/2020,26.7
09/07/2020,27.1
09/07/2020,26.7
09/07/2020,26.5
09/07/2020,26.6
09/07/2020,26.8
09/07/2020,26.3
09/07/2020,27.3
09/07/2020,26.9
09/08/2020,26.5
09/08/2020,26.3
09/08/2020,26.6
09/08/2020,27.3
09/08/2020,27.1
09/08/2020,26.5
09/08/2020,26.4
09/08/2020,26.8
09/08/2020,27.1
09/08/2020,26.6
09/08/2020,26.8
09/08/2020,26.6
09/08/2020,26.8
09/08/2020,26.5
09/08/2020,27.5
09/08/2020,26.9
09/08/2020,26.3
09/08/2020,26.2
09/08/2020,26.5
09/08/2020,27.2
09/08/2020,26.9
09/08/2020,26.3
09/08/2020,26.2
09/08/2020,26.7
09/08/2020,27
09/08/2020,26.5
09/08/2020,26.7
09/08/2020,26.3
09/08/2020,26.7
09/08/2020,26.4
09/08/2020,27.3
09/08/2020,26.7
09/08/2020,26.3
09/08/2020,26.1
09/08/2020,26.5
09/08/2020,27.1
09/08/2020,26.8
09/08/2020,26.3
09/08/2020,26.1
09/08/2020,26.5
09/08/2020,26.9
09/08/2020,26.3
09/08/2020,26.4
09/08/2020,26.1
09/08/2020,26.7
09/08/2020,26.3
09/08/2020,27.2
09/08/2020,26.7
09/08/2020,26.3
09/08/2020,26.2
09/08/2020,26.5
09/08/2020,27.1
09/08/2020,26.8
09/08/2020,26.2
09/08/2020,26.1
09/08/2020,26.6
09/08/2020,27
09/08/2020,26.2
09/08/2020,26.2
09/08/2020,26
09/08/2020,26.7
09/08/2020,26.3
09/08/2020,27.2
09/08/2020,26.7
09/08/2020,26.1
09/08/2020,26.1
09/08/2020,26.3
09/08/2020,27
09/08/2020,26.7
09/08/2020,26
09/08/2020,26.1
09/08/2020,26.5
09/08/2020,26.8
09/08/2020,26.1
09/08/2020,26
09/08/2020,25.8
09/08/2020,26.5
09/08/2020,26.2
09/08/2020,27.2
09/08/2020,26.6
09/08/2020,26
09/08/2020,26
09/08/2020,26.2
09/08/2020,27
09/08/2020,26.6
09/08/2020,25.9
09/08/2020,26
09/08/2020,26.5
09/08/2020,26.8
09/08/2020,26
09/08/2020,25.7
09/08/2020,25.8
09/08/2020,26.4
09/08/2020,26.2
09/08/2020,27.1
09/08/2020,26.6
09/08/2020,26
09/08/2020,26
09/08/2020,26.3
09/08/2020,27
09/08/2020,26.6
09/08/2020,25.9
09/08/2020,26
09/08/2020,26.5
09/08/2020,26.8
09/08/2020,26
09/08/2020,25.7
09/08/2020,26
09/08/2020,26.4
09/08/2020,26.1
09/08/2020,27.1
09/08/2020,26.6
09/08/2020,26.1
09/08/2020,26.1
09/08/2020,26.3
09/08/2020,27.1
09/08/2020,26.6
09/08/2020,26
09/08/2020,26
09/08/2020,26.6
09/08/2020,27
09/08/2020,26
09/08/2020,25.7
09/08/2020,26
09/08/2020,26.7
09/08/2020,26.3
09/08/2020,27.3
09/08/2020,26.8
09/08/2020,26.3
09/08/2020,26.1
09/08/2020,26.5
09/08/2020,27.2
09/08/2020,26.7
09/08/2020,26.1
09/08/2020,26.1
09/08/2020,26.7
09/08/2020,27.1
09/08/2020,26
09/08/2020,25.8
09/08/2020,26.1
09/08/2020,26.9
09/08/2020,26.4
09/08/2020,27.5
09/08/2020,27.1
09/08/2020,26.2
09/08/2020,26
09/08/2020,26.6
09/08/2020,27.3
09/08/2020,26.7
09/08/2020,26.2
09/08/2020,26.2
09/08/2020,26.7
09/08/2020,27.1
09/08/2020,25.8
09/08/2020,25.7
09/08/2020,26.1
09/08/2020,27
09/08/2020,26.4
09/08/2020,27.5
09/08/2020,27
09/08/2020,26.3
09/08/2020,25.9
09/08/2020,26.5
09/08/2020,27.3
09/08/2020,26.8
09/08/2020,26.2
09/08/2020,26.3
09/08/2020,26.8
09/08/2020,27.2
09/08/2020,25.8
