"","SEnd.1A.02.WMS","SEnd.1B.05.WMS","SEnd.1C.04.WMS","SEnd.1C.06.WMS","SEnd.1D.07.WMS","SEnd.2C.04.WMS","SEnd.2C.06.WMS","SEnd.2D.05.WMS","SEnd.2D.07.WMS","SEnd.2D.09.WMS","SEnd1.WAT","SEnd2.WAT","SEnd3.WAT","SSt1.1A.COR","SSt1.1A.GEL","SSt1.WMS","SSt2.1B.COR","SSt2.1B.GEL","SSt2.WMS","SSt3.1C.COR","SSt3.1C.GEL","SSt3.WMS","SSt4.1D.COR","SSt4.1D.GEL","SSt4.WMS","SSt5.2C.COR","SSt5.2C.GEL","SSt5.WMS","SSt6.2D.COR","SSt6.2D.GEL","SSt6.WMS","WEnd1.WAT","WEnd2.WAT","WEnd3.WAT","WSt1.1A.04.GEL","WSt1.1A.COR","WSt1.WMS","WSt2.1A.05.GEL","WSt2.1C.COR","WSt2.WMS","WSt3.1A.06.GEL","WSt3.2C.COR","WSt3.WMS"
"ASV823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056772100567721,0,0,0,0,0,0.013015618742491,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144768187648891,0
"ASV709",0,0,0,0,0,0,0,0,0,0,0,0.0196514645902855,0,0,0,0,0,0,0,0,0,0,0,0.0123276561232766,0,0,0,0,0,0,0,0,0,0.00726412014365002,0,0,0,0,0,0,0,0,0
"ASV965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348176653839106,0
"ASV785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794581216621076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV534",0,0,0,0,0,0.0225660863958736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707875110605486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537944284341979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320689023272861,0
"ASV30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325676526117055,0,0,0.0773121387283237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149636243386243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2336804164998,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136583315822652,0,0,0.0083547557840617,0,0,0.00924574209245742,0.00625244236029699,0,0,0,0,0.0224269122947537,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103656545870062,0,0,0,0,0,0,0,0,0
"ASV710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120809013166825,0,0,0,0,0,0
"ASV964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310153444335619,0,0.00105324751316559,0,0,0,0,0,0.000916254352208173,0
"ASV1106",0.000351648351648352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV842",0,0,0,0,0.00516735173223723,0,0,0,0,0,0,0,0,0,0,0.00303375047402351,0,0,0,0,0,0.00451438152973043,0,0,0,0,0,0.00719257540603248,0,0,0.00527549824150059,0,0,0,0,0,0,0,0,0,0,0,0
"ASV886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669953229680192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV838",0,0,0.00412654745529574,0,0,0,0,0,0,0,0,0,0,0,0.00512566137566138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668865677111966,0
"ASV527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328513591671486
"ASV750",0.00676923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422063746179595,0,0
"ASV689",0,0,0,0,0,0,0,0,0,0,0,0.0174267704857249,0,0,0,0.0055618758690431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461517578390118,0,0,0.00731850117096019,0,0,0
"ASV119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366578182277841,0.0567967275015733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1082",0.00140659340659341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100995316159251,0,0,0
"ASV99",0,0.0300197932702881,0.00941699291080309,0,0,0.0622179239200516,0.0247108307045216,0,0,0,0,0,0,0,0,0,0.0187224669603524,0.0552637108636268,0.0107760493612584,0,0,0,0,0,0,0,0,0,0,0,0,0.0143697824004379,0,0,0,0,0,0,0,0,0,0,0
"ASV358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142288677197637,0,0,0.00641378046545721,0
"ASV80",0,0,0,0,0.0176159718144451,0,0.0196284612688398,0.0238393977415307,0.0122856757121642,0,0,0,0,0,0,0,0,0,0.0123403145911184,0,0,0.0312137237198504,0,0,0.0178455125700143,0,0,0.00556844547563805,0,0,0.0194607268464244,0,0,0,0,0,0,0,0,0,0,0,0
"ASV227",0,0,0.0285684054597397,0.0127765659083827,0,0,0,0,0.00661536384501148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046858583736079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV301",0,0,0,0,0,0,0,0,0.0170109356014581,0,0,0,0,0,0.0139715608465608,0,0,0,0,0.0312138728323699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270107319426022,0,0,0,0.0187391555812608
"ASV294",0.045978021978022,0,0,0,0,0,0,0,0.0236262994464696,0,0,0,0,0,0,0.0139046896726078,0,0,0.0350221604240897,0,0,0,0,0,0,0,0,0.0321345707656613,0,0,0.0364595545134818,0,0,0,0,0,0,0,0,0,0.0107699024887207,0,0
"ASV771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611772486772487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV34",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214418893722809,0,0,0,0,0,0,0,0,0.0733487626847071,0,0,0,0,0,0.0995360607338676,0,0,0,0,0,0,0,0,0,0.0200168817074641,0,0,0,0
"ASV171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448260806287294,0,0
"ASV402",0,0,0,0,0,0.0146679561573179,0,0,0,0,0,0,0,0,0.0105820105820106,0,0,0,0,0,0,0,0,0,0.00651296079197603,0,0,0,0,0,0,0,0,0.0044890630101208,0,0,0.00556535903352789,0,0,0,0,0.0047645226314825,0.021283979178716
"ASV132",0,0,0,0,0,0.0125725338491296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172690048068364,0,0,0,0,0,0,0,0,0,0,0,0.0180567497850387,0,0.0162888557078865,0.0127625631480989,0.0291812371879899,0,0,0,0.0290341237709659
"ASV398",0,0,0,0,0,0,0,0.0262093963474139,0,0,0,0,0,0,0,0.00733156364555682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404624277456647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV705",0,0,0,0,0,0.0143455834945197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563173359451518,0,0,0,0,0,0,0,0,0
"ASV821",0,0,0,0,0,0.0104771115409413,0,0,0,0,0,0,0,0,0,0.00417140690178233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV404",0,0,0,0,0,0.0167633784655061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251681075888569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335187353629977,0,0,0
"ASV274",0.00782417582417582,0,0.0110041265474553,0.025137633738444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634396454332146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV40",0,0,0,0,0.00681150910158544,0,0,0,0,0,0,0,0,0,0.0717592592592593,0,0,0,0,0,0.0372750642673522,0,0,0,0,0,0.0325151418552757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV526",0,0.0224323729931823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922765769182151,0,0,0,0,0,0.00670708112988521,0,0,0,0,0,0.00614849187935035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146284376828555,0.0119451608524501,0,0,0,0,0,0
"ASV21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784883720930233,0.00914136467515508,0,0,0,0,0,0,0,0,0
"ASV812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623052959501558,0
"ASV426",0.0158241758241758,0,0,0,0,0,0,0,0,0.0251527128997485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343938091143594,0,0,0,0,0,0,0,0
"ASV418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201176953606131,0,0,0,0,0,0,0,0,0,0,0
"ASV674",0,0,0,0,0,0,0,0,0,0,0,0.00741564701520208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120202446225221,0,0,0,0,0,0,0.0114686951433587,0,0,0,0,0,0,0
"ASV959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819499894935911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140025173064821,0.0573649926455138,0,0,0,0,0,0.0240064882400649,0,0,0,0,0.0107549557148882,0,0,0,0,0,0,0.00784084259801053,0,0,0.0113348607259134,0,0,0,0
"ASV986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285667646098596,0,0,0,0,0,0,0,0,0
"ASV35",0,0.0306795689465582,0,0,0,0.0428755641521599,0,0.107904642409034,0,0.150556952928494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV523",0,0,0,0,0,0,0.0359270942867157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV93",0,0,0,0,0,0,0,0,0,0.0163492633848365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201641266119578,0,0,0,0,0,0,0,0,0,0,0,0
"ASV238",0,0,0,0,0,0,0,0,0,0,0,0.00778642936596218,0.053948717948718,0,0,0,0,0,0,0,0,0,0.0240341819476589,0,0,0,0,0,0,0,0,0,0,0.00277505713352922,0.0140799656061909,0.00339379754242247,0,0,0,0,0,0,0.0145748987854251
"ASV897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424420502775057,0,0,0,0,0,0,0,0,0
"ASV753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105378404269878,0,0,0,0,0,0,0,0,0,0,0
"ASV557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187861271676301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509387279871925,0,0
"ASV591",0,0,0,0,0,0,0,0,0,0,0.0187509685417635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464037122969838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446428571428571,0,0,0,0,0,0.00488431876606684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461517578390118,0,0,0,0,0,0
"ASV920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167095115681234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538326506729081,0,0,0,0,0.0023286275651288,0,0
"ASV790",0,0,0,0,0,0,0,0.00641293740415447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029382957884427,0,0,0,0,0,0,0,0,0
"ASV338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119537275064267,0,0,0,0.0274846945421389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573140549693891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV637",0.00615384615384615,0,0.0114273621838959,0,0,0,0,0,0,0,0,0,0,0,0,0.0256604727594489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV94",0,0,0,0,0,0.0344938749194068,0,0.0151958734141921,0,0.105282069708947,0,0,0,0.00357364822871349,0,0,0,0,0,0,0,0,0.00284849563824105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104907753527071,0,0,0,0
"ASV220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401688254984718,0,0
"ASV921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611539484179739,0,0,0,0,0
"ASV327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203610696348582,0,0,0,0,0,0
"ASV142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279431216931217,0,0,0,0,0,0,0,0,0,0,0,0.0337902454574434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV939",0,0,0,0,0,0,0,0,0,0,0,0,0,0.004816656308266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342801175318315,0,0,0,0,0,0,0,0,0
"ASV570",0,0,0.0133319225478785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV108",0,0,0,0,0.0286553141514974,0,0,0,0,0,0.0388966372229971,0.0808305524657026,0.0143589743589744,0.0278123057799876,0.023396164021164,0,0,0,0.0255496654210481,0.0148843930635838,0.0286632390745501,0.0165097381658713,0.0238561509702688,0.0611516626115166,0.0151100690373844,0,0,0.0259860788863109,0,0,0,0.0244970576159847,0,0.011998041136141,0,0,0,0,0,0.0177107728337237,0.0049483335758987,0,0
"ASV981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329851566794942,0
"ASV815",0,0,0,0,0,0,0,0,0.00904549750236263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111767186840995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278093793452155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530525628468821,0,0,0,0,0,0,0,0,0
"ASV824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048776455026455,0,0,0,0,0,0.00475578406169666,0,0,0,0,0,0,0,0,0.00540648778534241,0,0,0,0.00530525628468821,0,0,0,0,0,0,0,0,0
"ASV376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226521164021164,0,0,0.015129228829586,0,0,0.0235218508997429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690373843949459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV300",0,0,0,0.0131920639867041,0.0263065179095713,0,0,0.0111529346159208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778588807785888,0,0,0,0,0,0,0,0,0,0,0,0,0.00461517578390118,0,0,0,0,0,0
"ASV1011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202312138728324,0,0,0.00534092932170198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114794273184574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128142344107085,0,0,0,0,0,0,0,0,0
"ASV972",0,0.00406861667033209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV762",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994406463642014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110609809343618,0,0
"ASV1071",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295214418893723,0,0,0.00235997482693518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692259282567653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV6",0.00650549450549451,0.0153947657796349,0,0.0112184481146775,0.0159718144450969,0,0,0.00348529206747525,0.00432023761306872,0,0,0,0,0.181013051584835,0,0.00455062571103527,0.0544367526746381,0,0.0120796037194751,0.0570809248554913,0,0,0.0795798468933594,0,0,0.1164265129683,0,0.00533642691415313,0.0790805567271194,0.00740889066880256,0.0256740914419695,0,0,0.00652954619653934,0,0.067407840842598,0.00529387810506312,0,0.130109731098517,0,0,0.0363752977826645,0
"ASV1001",0,0,0,0,0,0,0.00560813179109709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325676526117055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194108863852314,0,0,0,0,0.00650540590067803,0
"ASV159",0.0223296703296703,0,0.0261348005502063,0.0151656798587307,0,0,0,0,0.0384771162413933,0.0456342076895437,0,0,0,0,0,0.0223739097459234,0,0,0.0291996176240549,0,0,0,0,0,0.0333463592549173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV282",0,0,0,0,0,0.0404577691811734,0,0,0,0,0,0,0,0,0.0194279100529101,0,0,0,0,0,0.0185089974293059,0,0,0,0,0,0.0167888640952077,0,0,0,0,0,0,0,0,0,0,0.0695293804839139,0,0,0.0342017173628293,0,0
"ASV638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833857772183763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881488736532811,0,0,0,0,0,0,0,0,0
"ASV249",0,0.019463382449967,0,0.0106990755167757,0.030064591896653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103185863536695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283801484500073,0,0
"ASV587",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135177128651336,0,0,0,0,0,0,0.00539845758354756,0,0,0,0,0.0205571565802113,0.0129635532887047,0,0.00843525938422606,0,0,0,0,0,0,0.0121708601521358,0,0,0,0,0,0,0.00543666859456333
"ASV125",0,0,0,0,0.0220786846741045,0,0,0,0,0,0,0,0,0,0,0,0.026431718061674,0,0,0.0345375722543353,0,0,0,0,0,0,0,0,0.0668494306199916,0,0,0,0,0,0,0,0,0,0,0,0,0.00384826827927433,0
"ASV53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098888238736103,0,0,0,0,0,0,0
"ASV175",0,0,0.0128028780023278,0,0,0,0,0,0,0,0,0,0,0,0,0.00290734420427253,0,0,0.00703919353437038,0.103034682080925,0,0,0,0,0,0,0,0,0,0,0,0.00725331873545915,0,0,0.0104256233877902,0,0.0255192072756889,0,0.0184492945857953,0,0,0.00751328568810702,0
"ASV47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780205655526992,0,0,0.0056772100567721,0,0,0.0129635532887047,0,0,0,0,0,0,0,0.00505159071367154,0,0,0.0198085615527785,0,0,0,0.0269378779549203,0
"ASV783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827601031814273,0,0,0,0,0,0,0,0
"ASV410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199181739879414,0.0134671890303624,0,0,0,0,0,0,0,0,0
"ASV568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252302763315979,0,0,0,0,0,0.00819192510239906,0,0,0,0,0,0.0116364302730438,0
"ASV679",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310752019888129,0,0,0.00456261799874135,0.0203824332843034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773860705073087,0,0,0,0.00976727360424454,0,0,0.0100787978742899,0
"ASV849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735560110936935,0,0,0,0
"ASV259",0,0,0,0,0,0.0359445519019987,0,0.00320646870207723,0,0.0125763564498742,0,0.00778642936596218,0,0.0236171535114978,0.0654761904761905,0.00379218809252939,0.0152611705475142,0,0,0.0407514450867052,0,0,0.0345380096136728,0.00340632603406326,0,0.013640730067243,0.0378280735309744,0,0.0212990299451708,0.0158189827793352,0,0,0,0.0278321906627489,0.0177343078245916,0.00491515506143944,0.00393647346273924,0,0.0414807669118534,0.0171252927400468,0.00305632367923155,0.00641378046545721,0
"ASV914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383610839046686,0,0,0,0,0,0,0,0,0
"ASV1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264550264550265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545634920634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011998041136141,0,0.00573434757167934,0,0,0,0,0,0,0
"ASV817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138684597604539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV84",0,0.0265009896635144,0.00984022854724368,0,0.021491485613623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV522",0.00553846153846154,0,0,0.0150618053391503,0,0,0,0,0.00229512623194276,0,0,0,0,0,0,0,0,0,0.00782132614930043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
